ID,mean time
1.584962500721156,0.3032892942428589
2.321928094887362,0.41745591163635254
3.169925001442312,0.5849549372990926
4.087462841250339,0.6662928263346354
5.044394119358453,0.6846447785695394
6.022367813028454,0.9336849848429362
